Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
s272.STL.V02_1mo_R1	30.23642846132813	31.350525046300284	32.16217916096385	32.1878900473963	32.66965769165527	36.28821196115656	36.545981926045044	36.804071790796336	36.97842225077825	37.070810376838935	37.10841468317133	37.11447554625032	37.114209285771274	37.12369726009253	37.13676319432019	37.151499695204365	37.162622024757	37.13082510152754	37.11444746787252	37.13185393201857	37.115514252584575	37.113518557677644	37.09405849672419	37.0831319771305	37.098632757126936	37.099585570988076	37.091232693870175	37.09074105971585	37.079255081756784	37.04418209958281	37.02325416593099	36.994114113810404	36.984102277026594	36.946677510156796	36.951257180983156	36.93478200551427	36.91494475472579	36.920760030370175	36.90456190440897	36.87650315377532	36.863840297964096	36.846439677312745	36.83474272331397	36.792065227822214	36.775865315106735	36.761583960380904	36.67306386502901	36.69517385400696	36.65419280792703	36.636283285446275	36.6212443279647	36.5869675209359	36.54880593937532	36.508750222447475	36.483934497097174	36.41923504606689	36.39942190298535	36.37464878716534	36.33558826080801	36.28815838068877	36.24672008778385	36.197886540436734	36.16842953064892	36.13231384629982	36.111099059316686	36.045128679119955	36.05561969079733	33.79693568142209
s105.STL.V02_1mo_R1	26.64725994379736	30.734456525883648	31.54420727618727	32.087161352139844	32.36267504607802	36.025238414675606	36.33253908893039	36.69801788782408	36.95479591929936	36.97080945223813	36.99291537375422	37.02716141883028	37.053066810331394	37.08474259159895	37.12226059982826	37.150929222457684	37.16594834303993	37.13973030388656	37.12289894326109	37.14034182616675	37.129195390067274	37.12468646435012	37.107353591258395	37.10048895314778	37.12046697724071	37.128492174027535	37.12304378190228	37.122314660448325	37.10926557793624	37.07775990368279	37.058783750063355	37.03364065021326	37.02695842895328	36.994183175170384	36.999477613073815	36.98599663219561	36.96710013904116	36.975397551428095	36.96122696345592	36.9339462264157	36.923376199700854	36.90820624643656	36.8993199882466	36.85751787841978	36.83780653225017	36.82406874206171	36.74067125269969	36.758619547074524	36.72780393258141	36.70535074997967	36.688442097873775	36.65643145040554	36.62546475752298	36.58372342008278	36.562042037343055	36.50182274309757	36.48289250933605	36.466073587476465	36.43090927343029	36.39459169484375	36.358038030346755	36.31310927239829	36.2950729284939	36.267693525905145	36.25188004893623	36.1967368659424	36.216881042445976	34.24331890697113
s153.STL.V02_1mo_R1	26.684480042482747	30.75625963986941	31.739814067023463	32.419384234000766	32.67614338844554	36.258721413853785	36.50807666849453	36.53862543942358	36.87730487985871	36.921803425046	36.969698638034785	36.953580578088456	36.944915680562	37.00040239833793	37.04890854082253	37.0948887218042	37.11298516631665	37.095782441676505	37.082307028835956	37.10256507935978	37.094472859742865	37.08569477300684	37.06612350896482	37.057912986833216	37.074292751744096	37.08922556658956	37.088168711306146	37.08745947469186	37.07567133952372	37.03854667527257	37.013541294118816	36.986550984951855	36.97707718736578	36.943542832067735	36.943964015399324	36.927426908405316	36.905615521786096	36.91357667865066	36.89718243784853	36.86662264044791	36.85638674255807	36.83833277001753	36.82839493188549	36.78619296271943	36.768707701719926	36.75294787017418	36.662035760446855	36.67949635989881	36.64645149058943	36.625946978628534	36.607904986981566	36.56758586196457	36.53440622904768	36.488214882560634	36.46677451323072	36.39741032793193	36.37178918212373	36.34703160991073	36.30646326214735	36.26878780077528	36.22395479403808	36.17260503969778	36.14558963081514	36.110536949201325	36.09150657515383	36.03535770714757	36.048403019185464	33.90195095965084
s262.STL.V05_4mo_R1	25.58759230189765	27.645136113327432	26.78933591255846	30.088381230093194	31.93712514092827	36.182213374941284	36.25439937628583	36.677382054981535	36.99301022787245	37.0297954189153	37.10825342473848	37.09470050610933	37.137328712427994	37.14828186532137	37.175844885878064	37.19604671508397	37.2017774604582	37.16232539497902	37.1412988462706	37.166573924412134	37.15238933986311	37.14285332013332	37.12598228086532	37.11584729651242	37.13407413346536	37.13119297893249	37.121886644346425	37.12394529253386	37.109682792701705	37.08162006993558	37.06374506264738	37.03601989007431	37.02704835187817	36.99365703749578	36.999137600427524	36.98626751014004	36.969389666018365	36.97807019654812	36.96174191182465	36.93270911764693	36.924365256649885	36.90931642980236	36.90081927874421	36.857292871653584	36.84235352092705	36.828322585219155	36.743246119973186	36.76193073461347	36.728794201623	36.70899973609517	36.690853817155904	36.65727663813172	36.632662479286985	36.586267878635	36.566054224114815	36.505684940613364	36.48285376906835	36.46681238960908	36.43380375251731	36.39795889053366	36.36029440099056	36.314755825145866	36.29468059580184	36.27038230279561	36.25810483790225	36.199252429507496	36.21443033687984	34.30462098877633
s287.STL.V05_4mo_R1	30.395705528532186	31.28915214136693	32.087612672482535	32.10942277396689	32.61112933126659	36.25543411342449	36.53957360233187	36.80471944221008	36.97092063185198	37.063467706021044	37.093212781113024	37.11044032170274	37.10837645756449	37.11588766871385	37.134958705456036	37.15202888143972	37.16297794824172	37.1315942099031	37.11573174254114	37.131533220330006	37.11952834346566	37.11412069721439	37.094350122142174	37.08644333704636	37.10521581305135	37.10714735737616	37.10279557195166	37.10552487341592	37.093449674204905	37.06457544183457	37.04719011639384	37.018286474382684	37.01595652970561	36.98592979080422	36.98774574596076	36.97566575250134	36.95070650431854	36.962391358522574	36.94758937751735	36.923065583183366	36.915342498491775	36.901244518003786	36.891442806647895	36.84568010693505	36.83148402814628	36.81663902725683	36.72542660663579	36.7475604506279	36.71598055295847	36.70494088522975	36.68601790078964	36.64939835385493	36.618646380711716	36.57404061635769	36.555312199353104	36.496311789407656	36.47806564312988	36.460876983980064	36.428057189857135	36.39816944230483	36.363412792416504	36.31822126798829	36.299730255841816	36.27274095168129	36.26683635136111	36.2108214176191	36.23122243464425	34.33661823991677
s142.STL.V05_4mo_R1	30.08909048120636	29.38547156734425	31.10468136668045	32.03366289907439	32.42963801397445	36.42671728609695	36.35389893590677	36.928658102437	37.09163028572564	37.14812161408032	37.17476393004386	37.19062895415008	37.21092877790007	37.214912345039906	37.22507941029594	37.24984873478239	37.253408751426285	37.20780102645833	37.187655898602145	37.20454085880157	37.190160410532854	37.18775944981733	37.17237154171068	37.16683629415578	37.183558380886346	37.181927586959674	37.17600167299168	37.18121359068882	37.17719722368028	37.15949928463144	37.15166713745708	37.13443897499345	37.13724041581364	37.10811068354454	37.12143990011629	37.11468846032671	37.0994485303676	37.11310974656757	37.1049227228776	37.0828915993081	37.0794038792099	37.06809633974	37.065823798667424	37.029386753582585	37.020949665497106	37.01202630339645	36.93044483760197	36.958215762544704	36.931884087010495	36.91945265566597	36.90695662930264	36.883934310739605	36.86025108606803	36.82360971774035	36.80978243465311	36.75389042748753	36.74238997545053	36.73073626635043	36.70333236752035	36.674604043189255	36.64429846924524	36.601677119639675	36.589008168360685	36.5670908197646	36.5591428944624	36.513550290361295	36.522491084293385	34.38397015747925
s210.STL.V05_4mo_R1	29.084612575366265	27.183240441346797	30.856717344026706	31.375736715042038	32.208893456963665	36.52427629493236	36.85791867525575	36.854120108891465	37.042646753809464	37.097778611775155	37.11685834503318	37.161136826564345	37.159300573967755	37.16771465231781	37.18031052876171	37.19649352342704	37.20382086505657	37.16416388125326	37.145422739069815	37.16308413991809	37.147276227718976	37.143817983246265	37.12521363216733	37.11727618213696	37.131835323657604	37.129199032408145	37.11994977540728	37.12240295430997	37.111389995096225	37.08566870351889	37.069040003100746	37.04451585358875	37.04020636004988	37.00851509658035	37.014697402861984	37.00208311876415	36.98396925460741	36.990910469927705	36.97916777315234	36.953085572820285	36.945713236963506	36.92817827335679	36.92214602522239	36.88209089477178	36.86803272550497	36.85756364761764	36.77035992263225	36.789968555415896	36.7603888185768	36.74272179042215	36.72823101674324	36.69673098233525	36.666498050735136	36.620885495676724	36.60212786243967	36.53988440342247	36.52123650922387	36.49825642464813	36.46358776817887	36.42465169587359	36.386615046918	36.336833187217216	36.31542930282137	36.28359504985315	36.2642183957759	36.20438586645035	36.21666910796209	34.05184433644063
s124.STL.V01_1.4d_R1	26.75984255773316	30.817822457358126	31.650403994706426	32.151708362753844	32.460576313835965	36.21399578760696	36.498948411775615	36.8375830745637	37.03842283510843	37.0649085432332	37.082510867720345	37.10482767181025	37.13861198206561	37.17026684126695	37.19043109077061	37.20716137016932	37.21873110568976	37.183129770577395	37.15863504331686	37.162391707855384	37.14694480702058	37.13082533669245	37.09965622607442	37.09221447750913	37.097432626004036	37.104430687718036	37.08962143632656	37.07629380976577	37.06126815154964	37.012664600502866	36.98967352324957	36.950151829638784	36.931066264526734	36.896074695945785	36.87298727969682	36.86497342615935	36.8329290750556	36.82869543766735	36.81138308550047	36.7555457021809	36.75470554192076	36.733901712705055	36.712636918075646	36.67226611747664	36.62951556005174	36.62468978938071	36.53462962367317	36.53623178036254	36.50437578583853	36.45789230397685	36.45338956438813	36.411320115734355	36.373726875517946	36.33826434247013	36.2897334451244	36.232742629761866	36.204130340815276	36.17713812782649	36.1348902208494	36.07317179070803	36.03621633563656	35.972253432948825	35.93069889825945	35.892575119094275	35.847445678921154	35.78569746914202	35.760956393504465	32.50877832708215
s101.STL.V05_4mo_R1	25.076261851472115	26.164355402975033	28.891941926894397	28.853460171601693	31.405939133962782	34.74414310933633	36.26746802847065	36.63771691116953	36.83317430011823	36.98119867645535	37.02042063571601	37.07773333698796	37.126629555109574	37.15148748876845	37.17713659125865	37.19055740999134	37.20120878091761	37.15928097286072	37.13297625094471	37.15322850274938	37.13858695419415	37.123050950873015	37.10348643394546	37.09572250211962	37.11494525173625	37.119220075205284	37.11177860801185	37.11419452747805	37.09920267194124	37.06566655156845	37.04643032201773	37.01863580109009	37.01344928052984	36.981239996340754	36.987675264442636	36.97619298875835	36.95869230245135	36.966452879936384	36.95264730526276	36.92610211875854	36.918466507775456	36.90217209908051	36.895226318638365	36.8538491796198	36.84077454251032	36.82608856341821	36.74081007585239	36.76174676811821	36.72938144644221	36.71052194491309	36.69415144605279	36.661255505212985	36.63320533420665	36.586833768611456	36.56506754998448	36.4995985470498	36.478435304298614	36.461152342342174	36.42246732288081	36.38670334315307	36.342328507906814	36.29363850523809	36.269352097051296	36.238265940593536	36.21947078410473	36.15858424381868	36.17193528804357	34.01143830597746
s229.STL.V02_1mo_R1	26.549076811298555	30.587784318474245	31.56136037504849	32.30553914812105	32.615334858588255	36.19223009496192	36.50469439155346	36.55938739872961	36.897479940054865	36.925192070414205	36.96903987388481	36.961732271298494	36.95348416733843	37.00982689078091	37.061657140984025	37.11489130092321	37.137613467222245	37.12188157081949	37.11175154915001	37.13486985421393	37.12580389356907	37.11888638304224	37.10306430665808	37.096564663223425	37.11446322171546	37.13199578974787	37.12966992512009	37.132010599107865	37.123499828314536	37.089110085476996	37.06894043419193	37.04626398432993	37.04078501903068	37.00908223576582	37.01430094269332	37.00085456821425	36.98177527728436	36.990727861872436	36.975277355437015	36.948294371361726	36.93740132477769	36.920449145939656	36.913638873039616	36.87253928113029	36.85669666518156	36.84466956341305	36.75655821391768	36.77752163399258	36.748153507880986	36.73160575559411	36.71593332997108	36.68460910659183	36.65509465440687	36.615074393104614	36.60068946801629	36.54215523621255	36.5233820197313	36.51025971105165	36.47998439463661	36.44901081991753	36.419975417738534	36.37878771878253	36.36368615368285	36.34339634959953	36.34080022801699	36.295981249368964	36.3247383351225	34.61694938867441
s235.STL.V05_4mo_R1	27.87080364339174	30.413534002222878	31.668074839174942	31.777077018979373	32.17253553849398	35.44144378878365	36.392694467913984	36.18955643731443	36.696209102317646	36.94238532362985	36.97130201180676	36.97663325461959	37.00777565597581	37.04654757550597	37.08961627071126	37.121327464309495	37.14320263121011	37.10856797216774	37.090601332732156	37.110227781404184	37.0997943328328	37.09085231072545	37.069642943482144	37.06395723322528	37.08256122399853	37.087258170031646	37.081771802798464	37.084834290889226	37.070159267916104	37.036777994483046	37.01501794595253	36.990667493129294	36.984769393479674	36.950944371313426	36.9535628693155	36.9416417252709	36.92435375104419	36.933581569424035	36.918180120955746	36.89051988366048	36.88044684277874	36.86420058389965	36.85772840518497	36.815935167038376	36.798687807153314	36.7842244566252	36.695338909901686	36.71612244543964	36.685225853972796	36.66675387758072	36.64791233335087	36.61371034657383	36.585254106186646	36.54262207658978	36.520821389807786	36.459492970951274	36.4372347189753	36.419778384980376	36.385966576842435	36.35026941438884	36.314220359249795	36.26746244540855	36.24325639343176	36.21640234756772	36.202341791227	36.145172419823005	36.16458643859004	34.13560008811649
sNA.MockDNA.1_R1	24.93726794992437	26.07286203856244	28.885484214528194	28.924239441974336	31.40344290186287	34.80958344904942	36.30383898791789	36.626523744941075	36.80387269163258	36.96688677439273	37.00799519519843	37.07040301553876	37.117327349351136	37.14305069847578	37.16687113586911	37.18816109836362	37.19668948632842	37.161268904413575	37.13608414064964	37.156678458472975	37.14551511409381	37.13386036955449	37.115073701899405	37.109344315451786	37.13172859454696	37.1338450291046	37.13172479205126	37.128932126641615	37.116346320454994	37.08547205072449	37.072791518801054	37.04956343264785	37.04776502554598	37.02129932686978	37.021053127433426	37.01741420938853	37.002169886645774	37.01231015961796	36.999523847283406	36.98156526886353	36.97582273538247	36.965196504381844	36.960786144669655	36.920136656764605	36.90921442695529	36.8965330367129	36.817983955708044	36.843235460736224	36.816987331502	36.7950971242482	36.7856930031674	36.75027998067412	36.716165164567215	36.678572034568596	36.6613514702169	36.606868142728025	36.58730575684717	36.5813551731335	36.53599777756881	36.51060510884878	36.481804202604096	36.439204965649594	36.41613275782852	36.38716240927928	36.38104521310207	36.324096364699976	36.356259111179696	34.49125021504387
s288.STL.V05_4mo_R1	30.432416287213712	31.46323842996966	32.210588116586244	32.235605014514576	32.691578230339196	36.33610580401004	36.57499717424115	36.819911447622204	36.99005559383715	37.08097079557222	37.113335287557774	37.12227089598439	37.119970907287424	37.12820590287325	37.14309774334569	37.1574900437209	37.16836313269873	37.13600565487865	37.11703346977103	37.13563273508103	37.12230121763721	37.11686900220354	37.09764375487536	37.09050919115061	37.106434071112936	37.10600000507021	37.099656724639566	37.09894528290585	37.08691013331502	37.054966419737156	37.03572016324922	37.007934458600396	37.00091898576177	36.96648136670342	36.96963119026293	36.955020579904755	36.93374966485041	36.94185083837997	36.927193393298545	36.89891089165122	36.887672572878095	36.86955707629981	36.86130424453931	36.81997982021329	36.80468508631316	36.789615564184274	36.70212226456326	36.721052786977296	36.69015672069402	36.671355073956256	36.6556209889364	36.62081656567813	36.588012543664384	36.545732726326925	36.52424116921371	36.46026954344492	36.436163723874394	36.41492890113674	36.37741348098025	36.33877724541863	36.296208233685434	36.243353570331614	36.217060408495655	36.182855370522645	36.16238912588054	36.09906766311589	36.1015282433082	33.752903898536744
s237.STL.V02_1mo_R1	30.49161015570704	31.67126897048023	32.24590415070904	32.452991852366665	32.80071470467909	36.6734813018469	36.87005959158324	36.92542682656335	37.024453152340534	37.016229316693035	37.07926567790971	37.09782838215506	37.07814107777466	37.10572305933034	37.138245671107704	37.16073175901143	37.17199708203332	37.147211025182244	37.1269928677402	37.14450037213933	37.13398849571917	37.118641371050025	37.09404124945117	37.08962538281122	37.109220754735354	37.12821404368682	37.124422127605364	37.12393230880452	37.11145210164411	37.07915069133267	37.055311641925655	37.031813815693276	37.02854324860263	36.993488769556336	37.00068016211691	36.98975716414289	36.97018540487126	36.982413151475725	36.967910843980825	36.942392892347634	36.932023170815285	36.917129762441135	36.914311043845096	36.872838393784406	36.859417733083745	36.846023358820325	36.7641749816384	36.787242987422935	36.75671085387352	36.740235310820076	36.729171989108636	36.69400036118936	36.66669234735119	36.62565406513895	36.609414922664534	36.54871653210075	36.529083625914176	36.51179866990512	36.47816602489984	36.44061479055849	36.404962856323216	36.35577460364472	36.336641209153974	36.307539945633	36.2932878532385	36.235508020222056	36.251412585801354	34.16548291394499
